CryoSleep_False,CryoSleep_True,VIP_False,VIP_True,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,cabindeck_A,cabindeck_B,cabindeck_C,cabindeck_D,cabindeck_E,cabindeck_F,cabindeck_G,cabindeck_T,cabinside_P,cabinside_S,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,cabinnum,Transported
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.8330367532467131,-0.17209635993322753,-0.17453952361800487,0.08614405114796113,0.39061708132247536,-0.26953391767749507,-0.6236270065124919,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.13033256460539774,-0.3457561632047509,0.8025435673152567,-0.24181879858589217,-0.2641434348253821,0.3063021632979718,-0.6216792519916382,0
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.0937018824575087,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.738544523242861,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.8872656000606277,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7288057506385924,1
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.07610371779148316,-0.26822946531567793,0.458181355998534,-0.3094936723404968,-0.27288523076861115,0.5396533024297866,-1.0599240191837238,1
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.437762353118977,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7365967687220073,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.0716544476279988,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,0.400352432301669,-0.724910241596885,0
0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.9706609415113004,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.0638195282254312,1
1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.07610371779148316,-0.3457561632047509,-0.20313707749897839,-0.3094936723404968,4.5053804318004,-0.1701600485415131,-1.0638195282254312,0
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.1770972239081814,-0.032548303732896265,0.003003623393038982,-0.3094936723404968,2.530608728224952,1.9353238037771046,-1.05797626466287,0
0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.6954125649821259,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.05797626466287,1
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.5432051293991595,-0.33800349341584357,-0.13581366940418657,-0.2921411406085469,-0.2510307409105385,2.732976556931103,-1.0638195282254312,0
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.3513520943206577,-0.3457561632047509,0.695302740261606,-0.3094936723404968,-0.2291762510524658,1.0276499812225552,-1.0638195282254312,0
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.28254000018836406,-0.3457561632047509,0.1757805114239206,-0.3094936723404968,5.19423395212685,-0.2642103175452103,-1.0638195282254312,0
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0394730356435942,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.0638195282254312,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.346902824157173,-0.3411045613314065,0.1918666354819682,-0.3094936723404968,-0.27375941036293405,-0.26509758423392443,-0.7210147325551776,1
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.5577883767175387,-0.3457561632047509,7.794049708840759,-0.2834648747425719,3.275409742588069,-0.2056507160900781,-1.0618717737045775,0
0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.007291623659189528,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.0462897375377478,1
1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.007291623659189528,-0.3457561632047509,1.209462927746609,-0.3094936723404968,-0.25977253685376755,0.3497782310449639,-1.0462897375377478,1
0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.47439303526686594,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.0462897375377478,1
1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.19914465873769138,-0.3457561632047509,0.03219695964653277,3.367507801659689,-0.265017614419705,0.17764849343442374,-1.0462897375377478,1
1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.241460047876991,-0.3457561632047509,1.3423223968186315,0.4227831667477894,14.232376777831387,0.023264089598166057,-1.0462897375377478,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.209278635892586,-0.3457561632047509,-0.06610713181931366,-0.30428791282091183,3.5918627557329614,-0.26953391767749507,-0.9527975205367695,0
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.0937018824575087,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7190669780343238,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.07610371779148316,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7171192235134701,1
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.346902824157173,0.20623392576544833,-0.11436550399345645,-0.3094936723404968,-0.27375941036293405,-0.04949177887639216,-0.7132237144717628,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1.3835335063050622,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.6022017067831011,1
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.13033256460539774,0.5147901833639587,-0.2853550449067772,0.9815346885165764,-0.27375941036293405,-0.26953391767749507,-0.98980485643299,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.6266004708498323,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.6002539522622474,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.6808293176637469,-0.2325671842867044,-0.2853550449067772,-0.3094936723404968,0.4369485998215894,-0.2677593843000668,-0.7210147325551776,0
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.21372790605607045,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,0.44044531819888105,-0.26243578416778207,-0.6995894328257868,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.8652181652311177,-0.3457561632047509,-0.25497014390824285,-0.3094936723404968,-0.27201105117428825,0.3568763645546769,-0.5983061977413937,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.6266004708498323,-0.2914874746823998,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,0.3630872313756758,-0.6119404793873696,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.5432051293991595,-0.33800349341584357,-0.2853550449067772,-0.3094936723404968,-0.27201105117428825,0.6718560390481911,-0.6080449703456622,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.2313260707220959,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7190669780343238,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.781822823780445,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7190669780343238,0
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.8184535059283341,-0.3457561632047509,-0.2525870144181617,1.2747924747865298,-0.27375941036293405,-0.2207342497982182,-0.7190669780343238,1
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.8184535059283341,0.14886416932753438,-0.17573108836304543,-0.3094936723404968,-0.27375941036293405,0.06407835727901579,-0.6060972158248085,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.9882591061773258,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7190669780343238,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.1770972239081814,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7190669780343238,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.346902824157173,-0.3457561632047509,-0.15666605244239643,-0.3094936723404968,0.24550326866487274,-0.26953391767749507,-0.6937461692632256,0
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.42016418845295134,2.5847530170022055,-0.2853550449067772,0.5529271547374136,-0.27288523076861115,-0.26953391767749507,-1.0735583008296996,0
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2.209278635892586,1.3815386657637938,-0.2853550449067772,-0.19149645656323744,-0.27375941036293405,-0.26953391767749507,-1.0735583008296996,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1.024889788325215,-0.3442056292469694,-0.28475926253425693,0.875684244951682,0.09252183965836401,-0.26953391767749507,-0.6041494613039549,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.379084236141578,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,0.11175379073346796,-0.26598485092263857,-0.7171192235134701,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.1449158119237768,1.555198469035317,-0.2853550449067772,-0.30775841916730184,-0.27375941036293405,-0.26953391767749507,-0.6002539522622474,0
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.0937018824575087,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.044341983016894,1
1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.488976282585245,-0.3457561632047509,1.1117546186532827,-0.3094936723404968,1.4448776720759013,-0.24557771708221368,-1.044341983016894,0
1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.1449158119237768,-0.24497145594895606,0.9782993672087397,-0.3094936723404968,5.348089560727682,-0.26864665098878093,-1.044341983016894,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.7496414117960405,0.8404023144980649,-0.2853550449067772,-0.28693538108896194,-0.27375941036293405,-0.26953391767749507,-0.59635844322054,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.7642246591144195,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7093282054300554,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.061520470473104105,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.5924629341788326,1
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.42016418845295134,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.0423942284960404,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.024889788325215,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7073804509092017,1
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.6120172235314532,0.48998164003945527,0.4706927858214599,-0.24355405175908715,-0.27375941036293405,-0.26953391767749507,-0.5846719160954177,1
0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.47439303526686594,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.071610546308846,1
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.267956752869985,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.071610546308846,1
1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.7496414117960405,5.8439753962588314,0.11560649179937217,2.050450643204691,-0.27201105117428825,-0.26953391767749507,-1.0696627917879922,1
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.267956752869985,-0.3457561632047509,3.926230546439092,-0.3094936723404968,-0.23442132861840326,-0.019324711460111926,-1.1358864454970186,1
1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.07610371779148316,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.1358864454970186,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.1770972239081814,-0.3457561632047509,-0.2853550449067772,0.6153962689724333,-0.03161166273548881,-0.26953391767749507,-0.7054326963883479,0
1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.13033256460539774,-0.3457561632047509,-0.2668857913586485,-0.3094936723404968,-0.27288523076861115,9.825786466511815,-1.0404464739751866,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.6587818828342369,1.2280358039434294,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26864665098878093,-0.6917984147423719,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.5432051293991595,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.5885674251371251,1
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.21372790605607045,-0.3442056292469694,-0.005337329822244958,-0.3094936723404968,0.9850592054620522,1.6061478622641645,-1.0599240191837238,0
1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.28254000018836406,-0.3457561632047509,3.967935312515512,-0.271318102530207,-0.27375941036293405,0.22112456118141585,-1.0599240191837238,1
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.19914465873769138,-0.3457561632047509,-0.18407204157832938,-0.3094936723404968,2.9764403213296347,-0.26953391767749507,-1.0599240191837238,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.245909318040475,-0.3271497557113734,-0.28118456829913524,-0.3094936723404968,0.35564989754955906,-0.26953391767749507,-0.5866196706162714,1
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-1.0937018824575087,10.774673382003868,-0.2853550449067772,-0.03705892414888323,-0.25627581847647596,-0.26953391767749507,-0.5846719160954177,0
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.3513520943206577,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.05797626466287,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.5432051293991595,-0.33180135758471774,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,0.4402794332938046,-0.6898506602215182,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.5432051293991595,-0.09301912808637315,-0.2853550449067772,0.8375086751413922,-0.24578566334460106,-0.26953391767749507,-0.5807764070537103,0
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.7496414117960405,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.0696627917879922,1
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.19914465873769138,-0.3442056292469694,-0.14832509922711248,-0.3094936723404968,-0.23704386740137198,3.306150837840427,-1.0540807556211627,0
1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.07610371779148316,-0.3457561632047509,0.53444149968113,-0.2348777858931122,-0.27375941036293405,1.0258754478451269,-0.9800660838287215,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.5577883767175387,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.6995894328257868,0
1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.1082851297758878,-0.3457561632047509,0.5421866705238937,-0.3094936723404968,2.3374150378795897,-0.26953391767749507,-1.1319909364553111,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.27809073002488,1.0140621177695883,-0.276418309318973,-0.3094936723404968,-0.27375941036293405,-0.26864665098878093,-0.6859551511798108,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.6266004708498323,-0.3457561632047509,-0.28475926253425693,-0.23140727954672222,-0.27375941036293405,0.47310830077622723,-0.6956939237840793,0
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-0.33676884700227866,1.2512938133101514,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,0.7259793070597528,-0.5729853889702954,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.7496414117960405,0.18297591639872646,-0.2853550449067772,0.26661038116024016,-0.18459309174199756,-0.26953391767749507,-0.5710376344494417,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.40558094113457227,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.5768808980120028,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.8872656000606277,-0.3457561632047509,0.6196383789515303,-0.3094936723404968,-0.27375941036293405,0.41011236587752437,-0.5749331434911491,0
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5577883767175387,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.0638195282254312,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.267956752869985,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.5671421254077342,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.267956752869985,-0.33955402737362506,-0.2853550449067772,-0.05614670905402813,0.35827243633252776,-0.26953391767749507,-0.5651943708868805,0
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.796406071098824,1.1086446891942572,-0.2853550449067772,-0.16720291213850755,-0.27375941036293405,-0.12579671410580687,-1.05797626466287,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.061520470473104105,0.648136103733164,-0.2853550449067772,0.3360205080880398,-0.27375941036293405,-0.25533765065806907,-0.9781183293078678,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.47439303526686594,-0.3457561632047509,-0.27105626796629045,-0.3094936723404968,-0.11990380176210243,0.4251958995856645,-0.9761705747870141,0
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-0.19914465873769138,0.1705716447364748,0.7983730907076146,-0.3094936723404968,-0.27288523076861115,-0.26953391767749507,-0.5612988618451731,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.0937018824575087,-0.3457561632047509,-0.2853550449067772,-0.29561164695493686,-0.27375941036293405,0.3639744980643899,-0.6879029057006645,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.7496414117960405,0.31787237072571334,-0.2853550449067772,-0.24702455810547713,-0.27375941036293405,0.10666715833729377,-0.6879029057006645,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.6266004708498323,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.5593511073243194,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.9340302593634113,0.32562504051462066,-0.2853550449067772,-0.3094936723404968,0.05056121913086446,-0.26953391767749507,-0.5554555982826119,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.7496414117960405,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.6762163785755422,1
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.267956752869985,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.9742228202661604,1
1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.42016418845295134,-0.3457561632047509,10.077683542710998,-0.3094936723404968,0.35914661592685065,-0.26953391767749507,-0.9742228202661604,1
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.5577883767175387,-0.3457561632047509,0.5106102047803187,-0.30602316599410684,-0.2632692552310592,-0.2633230508564962,-1.0560285101420164,1
1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.28254000018836406,-0.3457561632047509,-0.2698647032212499,-0.30775841916730184,-0.24491148375027813,1.894509536096255,-1.0560285101420164,0
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.42016418845295134,0.12715669391859394,1.8719729259891618,-0.3094936723404968,0.0059780598203962,0.03302402317402143,-1.0501852465794552,1
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.245909318040475,-0.32094761988024756,0.9818740614438614,2.270827796200455,-0.27375941036293405,-0.09562964668952664,-1.0501852465794552,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.40558094113457227,-0.33800349341584357,-0.25497014390824285,-0.3094936723404968,0.36614005268143396,-0.26953391767749507,-0.9450065024533546,0
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.40558094113457227,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.0618717737045775,1
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.6587818828342369,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.0540807556211627,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.5577883767175387,-0.3116444161335588,-0.2823761330441758,-0.3094936723404968,0.37925274659627756,-0.26953391767749507,-0.670373115012981,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.7496414117960405,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,2.06991608201678,-0.2207342497982182,-0.569089879928588,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.9018488473790068,-0.3457561632047509,0.06853968437026993,-0.3094936723404968,-0.27375941036293405,-0.16394918172051423,-0.5496123347200509,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1.5065744472512705,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.6684253604921273,1
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.5065744472512705,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.6684253604921273,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.33676884700227866,-0.34265509528918797,-0.28356769778921637,-0.3094936723404968,0.2647352197399767,-0.126683980794521,-0.6664776059712736,0
1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.6120172235314532,-0.3255992217535919,0.2013991534422927,-0.3094936723404968,0.9806883074904377,-0.2500140505257843,-0.9411109934116472,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.33676884700227866,1.449762159906178,-0.1703690470103629,1.075238359869106,-0.27201105117428825,-0.26953391767749507,-0.5457168256783435,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.9018488473790068,-0.3457561632047509,0.2299967073232662,-0.3094936723404968,-0.27375941036293405,-0.23049418337407357,-0.684007396658957,1
1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.3835335063050622,-0.3457561632047509,1.948828852044278,-0.3094936723404968,-0.27201105117428825,0.03302402317402143,-0.9703273112244529,1
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.245909318040475,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.9703273112244529,1
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.19914465873769138,0.32407450655683917,-0.2853550449067772,1.3650256397926694,-0.24316312456163233,-0.26953391767749507,-0.541821316636636,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.33676884700227866,-0.3457561632047509,-0.2853550449067772,-0.29908215330132687,0.3250536117482573,-0.26953391767749507,-0.5398735621157823,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1.9882591061773258,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.6625820969295662,1
1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.5577883767175387,0.11165135434077937,0.6530021918126659,-0.27652386204979196,0.1764430807133631,-0.26953391767749507,-1.0638195282254312,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.6954125649821259,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.6820596421381033,1
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.267956752869985,0.5116891154483957,-0.2853550449067772,-0.30775841916730184,-0.06483048731975928,-0.26243578416778207,-0.5671421254077342,1
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.267956752869985,-0.07906432246634001,-0.20849911885166092,-0.23834829223950219,-0.27375941036293405,0.03302402317402143,-0.5671421254077342,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.42016418845295134,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.5379258075949286,1
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.1770972239081814,0.6031706189575017,-0.2853550449067772,-0.20190797560240736,-0.27375941036293405,-0.26953391767749507,-0.6801118876172496,1
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.6808293176637469,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-1.052133001100309,1
